2022-10-20 10:10:53,0.741333
2022-10-20 10:10:56,0.734667
2022-10-20 10:10:58,0.746
2022-10-20 10:11:01,0.737667
2022-10-20 10:11:03,0.74
2022-10-20 10:11:05,0.74
2022-10-20 10:11:08,0.754333
2022-10-20 10:11:10,0.740667
2022-10-20 10:11:13,0.739
2022-10-20 10:11:15,0.731667
2022-10-20 10:11:17,0.738
2022-10-20 10:11:20,0.739333
2022-10-20 10:11:22,0.72
2022-10-20 10:11:25,0.741667
2022-10-20 10:11:27,0.731667
2022-10-20 10:11:29,0.735667
2022-10-20 10:11:32,0.736
2022-10-20 10:11:34,0.73
2022-10-20 10:11:37,0.729667
2022-10-20 10:11:39,0.737333
2022-10-20 10:11:41,0.743333
2022-10-20 10:11:44,0.753333
2022-10-20 10:11:46,0.733
2022-10-20 10:11:49,0.743
2022-10-20 10:11:51,0.739667
2022-10-20 10:11:53,0.738
2022-10-20 10:11:56,0.731
2022-10-20 10:11:58,0.731667
2022-10-20 10:12:01,0.734
2022-10-20 10:12:03,0.749667
2022-10-20 10:12:05,0.736667
2022-10-20 10:12:08,0.722333
2022-10-20 10:12:10,0.727333
2022-10-20 10:12:12,0.744333
2022-10-20 10:12:15,0.745333
2022-10-20 10:12:17,0.734
2022-10-20 10:12:20,0.742
2022-10-20 10:12:22,0.732
2022-10-20 10:12:24,0.746667
2022-10-20 10:12:27,0.747667
2022-10-20 10:12:29,0.741667
2022-10-20 10:12:32,0.751333
2022-10-20 10:12:34,0.731333
2022-10-20 10:12:37,0.742667
2022-10-20 10:12:39,0.739667
2022-10-20 10:12:41,0.739333
2022-10-20 10:12:44,0.746667
2022-10-20 10:12:46,0.735
2022-10-20 10:12:49,0.764333
2022-10-20 10:12:51,0.735333
2022-10-20 10:12:53,0.740333
2022-10-20 10:12:56,0.743667
2022-10-20 10:12:58,0.734667
2022-10-20 10:13:01,0.731
2022-10-20 10:13:03,0.732667
2022-10-20 10:13:05,0.739
2022-10-20 10:13:08,0.737
2022-10-20 10:13:10,0.729
2022-10-20 10:13:13,0.738333
2022-10-20 10:13:15,0.751
2022-10-20 10:13:17,0.737
2022-10-20 10:13:20,0.743333
2022-10-20 10:13:22,0.747
2022-10-20 10:13:25,0.737333
2022-10-20 10:13:27,0.741
2022-10-20 10:13:29,0.736667
2022-10-20 10:13:32,0.744333
2022-10-20 10:13:34,0.735
2022-10-20 10:13:37,0.735667
2022-10-20 10:13:39,0.739333
2022-10-20 10:13:41,0.735667
2022-10-20 10:13:44,0.749333
2022-10-20 10:13:46,0.739667
2022-10-20 10:13:49,0.744667
2022-10-20 10:13:51,0.751667
2022-10-20 10:13:54,0.732333
2022-10-20 10:13:56,0.733333
2022-10-20 10:13:58,0.726333
2022-10-20 10:14:01,0.746
2022-10-20 10:14:03,0.733667
2022-10-20 10:14:05,0.734
2022-10-20 10:14:08,0.743
2022-10-20 10:14:10,0.733
2022-10-20 10:14:13,0.734667
2022-10-20 10:14:15,0.747
2022-10-20 10:14:17,0.747333
2022-10-20 10:14:20,0.741667
2022-10-20 10:14:22,0.741333
2022-10-20 10:14:25,0.729
2022-10-20 10:14:27,0.737
2022-10-20 10:14:29,0.736333
2022-10-20 10:14:32,0.738333
2022-10-20 10:14:34,0.745333
2022-10-20 10:14:37,0.734667
2022-10-20 10:14:39,0.738333
2022-10-20 10:14:41,0.728667
2022-10-20 10:14:44,0.758667
2022-10-20 10:14:46,0.723
2022-10-20 10:14:49,0.742333
2022-10-20 10:14:51,0.741667
2022-10-20 10:14:53,0.732
2022-10-20 10:14:56,0.753333
2022-10-20 10:14:58,0.736
2022-10-20 10:15:01,0.743667
2022-10-20 10:15:03,0.744
2022-10-20 10:15:05,0.736667
2022-10-20 10:15:08,0.735667
2022-10-20 10:15:10,0.733333
2022-10-20 10:15:13,0.744
2022-10-20 10:15:15,0.751667
2022-10-20 10:15:17,0.738667
2022-10-20 10:15:20,0.735667
2022-10-20 10:15:22,0.732333
2022-10-20 10:15:25,0.741333
2022-10-20 10:15:27,0.737667
2022-10-20 10:15:29,0.753667
2022-10-20 10:15:32,0.741
2022-10-20 10:15:34,0.739
2022-10-20 10:15:37,0.732333
2022-10-20 10:15:39,0.740333
2022-10-20 10:15:41,0.737
2022-10-20 10:15:44,0.74
2022-10-20 10:15:46,0.732333
2022-10-20 10:15:49,0.739667
2022-10-20 10:15:51,0.734667
2022-10-20 10:15:53,0.741333
2022-10-20 10:15:56,0.755667
2022-10-20 10:15:58,0.737333
2022-10-20 10:16:01,0.745667
2022-10-20 10:16:03,0.741333
2022-10-20 10:16:06,0.735333
2022-10-20 10:16:08,0.737
2022-10-20 10:16:10,0.742
2022-10-20 10:16:13,0.743
2022-10-20 10:16:15,0.73
2022-10-20 10:16:17,0.736333
2022-10-20 10:16:20,0.735667
2022-10-20 10:16:22,0.729
2022-10-20 10:16:25,0.735333
2022-10-20 10:16:27,0.733333
2022-10-20 10:16:29,0.745667
2022-10-20 10:16:32,0.736
2022-10-20 10:16:34,0.744
2022-10-20 10:16:37,0.743
2022-10-20 10:16:39,0.748333
2022-10-20 10:16:41,0.732333
2022-10-20 10:16:44,0.740333
2022-10-20 10:16:46,0.741667
2022-10-20 10:16:49,0.736333
2022-10-20 10:16:51,0.724333
2022-10-20 10:16:53,0.726667
2022-10-20 10:16:56,0.742
2022-10-20 10:16:58,0.731667
2022-10-20 10:17:01,0.740667
2022-10-20 10:17:03,0.747333
2022-10-20 10:17:05,0.732333
2022-10-20 10:17:08,0.758
2022-10-20 10:17:10,0.729667
2022-10-20 10:17:13,0.731
2022-10-20 10:17:15,0.740333
2022-10-20 10:17:17,0.733667
2022-10-20 10:17:20,0.745667
2022-10-20 10:17:22,0.735
2022-10-20 10:17:25,0.735333
2022-10-20 10:17:27,0.736333
2022-10-20 10:17:29,0.741
2022-10-20 10:17:32,0.739333
2022-10-20 10:17:34,0.74
2022-10-20 10:17:37,0.737
2022-10-20 10:17:39,0.732
2022-10-20 10:17:41,0.738333
2022-10-20 10:17:44,0.731333
2022-10-20 10:17:46,0.761
2022-10-20 10:17:49,0.744
2022-10-20 10:17:51,0.75
2022-10-20 10:17:53,0.748333
2022-10-20 10:17:56,0.728667
2022-10-20 10:17:58,0.731667
2022-10-20 10:18:01,0.74
2022-10-20 10:18:03,0.731667
2022-10-20 10:18:05,0.721333
2022-10-20 10:18:08,0.749333
2022-10-20 10:18:10,0.734
2022-10-20 10:18:12,0.728333
2022-10-20 10:18:15,0.756333
2022-10-20 10:18:17,0.730667
2022-10-20 10:18:20,0.742667
2022-10-20 10:18:22,0.738
2022-10-20 10:18:25,0.736333
2022-10-20 10:18:27,0.736667
2022-10-20 10:18:29,0.737667
2022-10-20 10:18:32,0.738
2022-10-20 10:18:34,0.730333
2022-10-20 10:18:36,0.733667
2022-10-20 10:18:39,0.742
2022-10-20 10:18:41,0.747333
2022-10-20 10:18:44,0.739
2022-10-20 10:18:46,0.738667
2022-10-20 10:18:49,0.75
2022-10-20 10:18:51,0.738333
2022-10-20 10:18:53,0.744333
2022-10-20 10:18:56,0.75
2022-10-20 10:18:58,0.743333
2022-10-20 10:19:01,0.741333
2022-10-20 10:19:03,0.740333
2022-10-20 10:19:05,0.735
2022-10-20 10:19:08,0.734667
2022-10-20 10:19:10,0.734
2022-10-20 10:19:13,0.736
2022-10-20 10:19:15,0.743333
2022-10-20 10:19:17,0.741
2022-10-20 10:19:20,0.738
2022-10-20 10:19:22,0.729
2022-10-20 10:19:24,0.733
2022-10-20 10:19:27,0.744667
2022-10-20 10:19:29,0.732
2022-10-20 10:19:32,0.739333
2022-10-20 10:19:34,0.748333
2022-10-20 10:19:37,0.747667
2022-10-20 10:19:39,0.747
2022-10-20 10:19:41,0.726667
2022-10-20 10:19:44,0.759667
2022-10-20 10:19:46,0.733667
2022-10-20 10:19:49,0.733333
2022-10-20 10:19:51,0.741667
2022-10-20 10:19:53,0.737
2022-10-20 10:19:56,0.736667
2022-10-20 10:19:58,0.738667
2022-10-20 10:20:01,0.732
2022-10-20 10:20:03,0.728
2022-10-20 10:20:05,0.737333
2022-10-20 10:20:08,0.737667
2022-10-20 10:20:10,0.737333
2022-10-20 10:20:12,0.731667
2022-10-20 10:20:15,0.738
2022-10-20 10:20:17,0.743
2022-10-20 10:20:20,0.752
2022-10-20 10:20:22,0.745667
2022-10-20 10:20:25,0.734
2022-10-20 10:20:27,0.738667
2022-10-20 10:20:29,0.741667
2022-10-20 10:20:32,0.751333
2022-10-20 10:20:34,0.736667
2022-10-20 10:20:37,0.726
2022-10-20 10:20:39,0.737333
2022-10-20 10:20:41,0.738
2022-10-20 10:20:44,0.740333
2022-10-20 10:20:46,0.729667
2022-10-20 10:20:48,0.739333
2022-10-20 10:20:51,0.737
2022-10-20 10:20:53,0.741333
2022-10-20 10:20:56,0.744
2022-10-20 10:20:58,0.726
2022-10-20 10:21:00,0.742
2022-10-20 10:21:03,0.739667
2022-10-20 10:21:05,0.740667
2022-10-20 10:21:08,0.745
2022-10-20 10:21:10,0.731667
2022-10-20 10:21:13,0.741
2022-10-20 10:21:15,0.733667
2022-10-20 10:21:17,0.749
2022-10-20 10:21:20,0.730667
2022-10-20 10:21:22,0.744333
2022-10-20 10:21:25,0.74
2022-10-20 10:21:27,0.735667
2022-10-20 10:21:29,0.744667
2022-10-20 10:21:32,0.740333
2022-10-20 10:21:34,0.747333
2022-10-20 10:21:37,0.741333
2022-10-20 10:21:39,0.745
2022-10-20 10:21:41,0.733
2022-10-20 10:21:44,0.75
2022-10-20 10:21:46,0.810667
2022-10-20 10:21:49,0.742667
2022-10-20 10:21:51,0.756333
2022-10-20 10:21:54,0.747667
2022-10-20 10:21:56,0.742
2022-10-20 10:21:59,0.743
2022-10-20 10:22:01,0.742
2022-10-20 10:22:03,0.736333
2022-10-20 10:22:06,0.729
2022-10-20 10:22:08,0.726667
2022-10-20 10:22:10,0.74
2022-10-20 10:22:13,0.742333
2022-10-20 10:22:15,0.737
2022-10-20 10:22:18,0.743
2022-10-20 10:22:20,0.75
2022-10-20 10:22:22,0.734
2022-10-20 10:22:25,0.741333
2022-10-20 10:22:27,0.724667
2022-10-20 10:22:30,0.745
2022-10-20 10:22:32,0.723667
2022-10-20 10:22:34,0.736667
2022-10-20 10:22:37,0.730333
2022-10-20 10:22:39,0.729333
2022-10-20 10:22:42,0.743667
2022-10-20 10:22:44,0.733667
2022-10-20 10:22:46,0.744333
2022-10-20 10:22:49,0.731667
2022-10-20 10:22:51,0.744667
2022-10-20 10:22:54,0.745333
2022-10-20 10:22:56,0.736667
2022-10-20 10:22:58,0.734333
2022-10-20 10:23:01,0.731667
2022-10-20 10:23:03,0.739333
2022-10-20 10:23:06,0.742333
2022-10-20 10:23:08,0.747667
2022-10-20 10:23:10,0.737
2022-10-20 10:23:13,0.734
2022-10-20 10:23:15,0.753
2022-10-20 10:23:18,0.745333
2022-10-20 10:23:20,0.748
2022-10-20 10:23:22,0.733667
2022-10-20 10:23:25,0.745
2022-10-20 10:23:27,0.73
2022-10-20 10:23:30,0.735333
2022-10-20 10:23:32,0.744333
2022-10-20 10:23:34,0.740667
2022-10-20 10:23:37,0.746667
2022-10-20 10:23:39,0.748333
2022-10-20 10:23:42,0.744
2022-10-20 10:23:44,0.736
2022-10-20 10:23:46,0.744667
2022-10-20 10:23:49,0.744333
2022-10-20 10:23:51,0.734333
2022-10-20 10:23:54,0.753333
2022-10-20 10:23:56,0.736667
2022-10-20 10:23:59,0.738667
2022-10-20 10:24:01,0.738
2022-10-20 10:24:03,0.739
2022-10-20 10:24:06,0.742333
2022-10-20 10:24:08,0.737
2022-10-20 10:24:10,0.737667
2022-10-20 10:24:13,0.740667
2022-10-20 10:24:15,0.738333
2022-10-20 10:24:18,0.739333
2022-10-20 10:24:20,0.735333
2022-10-20 10:24:22,0.740333
2022-10-20 10:24:25,0.750333
2022-10-20 10:24:27,0.743333
2022-10-20 10:24:30,0.734667
2022-10-20 10:24:32,0.734667
2022-10-20 10:24:34,0.734
2022-10-20 10:24:37,0.742
2022-10-20 10:24:39,0.74
2022-10-20 10:24:42,0.744
2022-10-20 10:24:44,0.748667
2022-10-20 10:24:47,0.743
2022-10-20 10:24:49,0.737333
2022-10-20 10:24:51,0.757667
2022-10-20 10:24:54,0.743667
2022-10-20 10:24:56,0.731
2022-10-20 10:24:59,0.741
2022-10-20 10:25:01,0.744333
